# subject number,age,sex,trial number,block number,condition,start lane,visonset lane,obstacle left,obstacle right,finish lane,response time,years drivers license,hours video games,sds17
94,23,1,1,1,4,2,2,3,6,2,3.406,6,0,10
94,23,1,2,1,4,2,2,1,6,2,2.690,6,0,10
94,23,1,3,1,4,2,2,2,6,2,2.256,6,0,10
94,23,1,4,1,4,1,1,1,4,2,3.238,6,0,10
94,23,1,5,1,4,2,2,5,6,2,2.502,6,0,10
94,23,1,6,1,4,1,1,7,6,1,100.000,6,0,10
94,23,1,7,1,4,1,1,2,4,2,2.322,6,0,10
94,23,1,22,4,1,2,2,1,7,2,100.000,6,0,10
94,23,1,23,4,1,1,1,6,7,2,0.844,6,0,10
94,23,1,24,4,1,1,1,4,3,2,1.338,6,0,10
94,23,1,25,4,1,2,2,2,5,2,100.000,6,0,10
94,23,1,26,4,1,2,2,6,5,1,1.474,6,0,10
94,23,1,27,4,1,2,2,1,6,2,100.000,6,0,10
94,23,1,28,4,1,1,1,4,1,1,100.000,6,0,10
94,23,1,15,3,2,1,1,2,6,2,1.522,6,0,10
94,23,1,16,3,2,1,1,4,6,2,1.316,6,0,10
94,23,1,17,3,2,2,2,5,7,2,100.000,6,0,10
94,23,1,18,3,2,1,1,1,6,2,1.126,6,0,10
94,23,1,19,3,2,1,1,7,3,1,100.000,6,0,10
94,23,1,20,3,2,1,1,1,3,2,1.296,6,0,10
94,23,1,21,3,2,1,1,4,2,1,100.000,6,0,10
95,27,2,1,1,3,2,2,2,5,2,100.000,8,12,6
95,27,2,2,1,3,2,2,6,5,1,0.680,8,12,6
95,27,2,3,1,3,2,2,2,7,2,100.000,8,12,6
95,27,2,4,1,3,2,1,7,6,1,-0.088,8,12,6
95,27,2,5,1,3,1,1,7,4,1,100.000,8,12,6
95,27,2,6,1,3,1,1,1,4,2,0.664,8,12,6
95,27,2,7,1,3,2,2,2,1,2,100.000,8,12,6
95,27,2,8,2,4,1,1,2,7,2,0.536,8,12,6
95,27,2,9,2,4,1,2,4,7,2,-0.024,8,12,6
95,27,2,10,2,4,2,2,7,5,1,0.356,8,12,6
95,27,2,11,2,4,2,2,4,3,1,1.260,8,12,6
95,27,2,12,2,4,1,1,3,2,1,100.000,8,12,6
95,27,2,13,2,4,2,2,1,5,2,100.000,8,12,6
95,27,2,14,2,4,1,1,4,6,2,1.028,8,12,6
95,27,2,15,3,2,1,1,1,4,2,0.682,8,12,6
95,27,2,16,3,2,2,2,3,2,1,1.068,8,12,6
95,27,2,17,3,2,2,2,1,7,2,100.000,8,12,6
95,27,2,18,3,2,1,1,5,1,1,100.000,8,12,6
95,27,2,19,3,2,1,1,4,5,2,1.126,8,12,6
95,27,2,20,3,2,2,2,3,5,2,100.000,8,12,6
95,27,2,21,3,2,1,1,5,6,2,1.536,8,12,6
95,27,2,22,4,1,1,1,4,7,2,0.810,8,12,6
95,27,2,23,4,1,1,1,3,6,2,0.616,8,12,6
95,27,2,24,4,1,1,1,7,2,1,100.000,8,12,6
95,27,2,25,4,1,1,1,3,5,2,0.954,8,12,6
95,27,2,26,4,1,2,2,2,4,2,100.000,8,12,6
95,27,2,27,4,1,2,2,4,5,2,100.000,8,12,6
95,27,2,28,4,1,2,2,3,1,1,0.986,8,12,6
96,23,1,1,1,2,1,1,2,3,2,1.946,4,8,10
96,23,1,2,1,2,2,2,4,2,1,2.414,4,8,10
96,23,1,3,1,2,1,1,1,4,2,2.220,4,8,10
96,23,1,4,1,2,1,1,1,3,2,1.638,4,8,10
96,23,1,5,1,2,1,1,3,4,2,2.434,4,8,10
96,23,1,6,1,2,2,2,2,5,1,3.008,4,8,10
96,23,1,7,1,2,1,1,5,4,2,3.582,4,8,10
96,23,1,8,2,1,2,2,7,6,1,1.052,4,8,10
96,23,1,9,2,1,1,1,2,4,2,0.888,4,8,10
96,23,1,10,2,1,2,2,6,2,1,1.050,4,8,10
96,23,1,11,2,1,1,1,5,3,1,1.130,4,8,10
96,23,1,12,2,1,1,1,2,3,2,0.818,4,8,10
96,23,1,13,2,1,2,2,6,4,1,0.752,4,8,10
96,23,1,14,2,1,2,2,1,2,2,100.000,4,8,10
96,23,1,15,3,4,1,1,6,3,1,100.000,4,8,10
96,23,1,16,3,4,2,2,1,6,2,100.000,4,8,10
96,23,1,17,3,4,1,1,1,7,2,0.142,4,8,10
96,23,1,18,3,4,1,1,2,5,2,1.160,4,8,10
96,23,1,19,3,4,2,2,7,2,1,0.690,4,8,10
96,23,1,20,3,4,2,2,2,4,2,100.000,4,8,10
96,23,1,21,3,4,1,1,5,4,2,1.696,4,8,10
96,23,1,22,4,3,2,2,7,2,1,0.182,4,8,10
96,23,1,23,4,3,2,2,4,1,1,0.102,4,8,10
96,23,1,24,4,3,1,1,7,4,1,100.000,4,8,10
96,23,1,25,4,3,2,2,6,7,2,100.000,4,8,10
96,23,1,26,4,3,1,1,2,3,2,0.212,4,8,10
96,23,1,27,4,3,1,1,6,3,1,100.000,4,8,10
96,23,1,28,4,3,1,1,1,5,2,0.348,4,8,10
97,19,1,1,1,4,1,2,3,2,1,0.544,2,3,8
97,19,1,2,1,4,2,2,6,7,2,1.328,2,3,8
97,19,1,3,1,4,2,2,5,3,1,3.472,2,3,8
97,19,1,4,1,4,1,1,4,3,1,100.000,2,3,8
97,19,1,5,1,4,1,1,6,5,1,100.000,2,3,8
97,19,1,6,1,4,2,2,4,7,2,100.000,2,3,8
97,19,1,7,1,4,2,2,6,2,1,1.306,2,3,8
97,19,1,8,2,3,2,2,2,5,2,100.000,2,3,8
97,19,1,9,2,3,1,1,5,4,2,0.234,2,3,8
97,19,1,10,2,3,1,1,1,6,2,0.710,2,3,8
97,19,1,11,2,3,2,2,6,4,2,100.000,2,3,8
97,19,1,12,2,3,1,1,7,3,1,100.000,2,3,8
97,19,1,13,2,3,2,2,5,3,1,0.552,2,3,8
97,19,1,14,2,3,2,2,6,2,1,0.402,2,3,8
97,19,1,15,3,1,1,1,4,1,1,100.000,2,3,8
97,19,1,16,3,1,1,1,2,7,2,0.972,2,3,8
97,19,1,17,3,1,1,1,5,7,2,0.784,2,3,8
97,19,1,18,3,1,1,1,4,7,2,0.614,2,3,8
97,19,1,19,3,1,2,2,4,5,2,100.000,2,3,8
97,19,1,20,3,1,2,2,5,2,1,0.684,2,3,8
97,19,1,21,3,1,1,1,3,1,2,1.478,2,3,8
97,19,1,22,4,2,1,1,2,7,2,0.728,2,3,8
97,19,1,23,4,2,2,2,3,6,2,100.000,2,3,8
97,19,1,24,4,2,1,1,7,5,1,100.000,2,3,8
97,19,1,25,4,2,2,2,5,6,2,100.000,2,3,8
97,19,1,26,4,2,1,1,6,2,1,100.000,2,3,8
97,19,1,27,4,2,2,2,3,7,2,100.000,2,3,8
97,19,1,28,4,2,1,1,5,3,1,100.000,2,3,8
98,24,2,8,2,4,1,1,2,1,1,3.392,6,3,13
98,24,2,9,2,4,1,1,3,1,2,3.850,6,3,13
98,24,2,10,2,4,1,1,7,3,1,100.000,6,3,13
98,24,2,11,2,4,1,1,1,4,2,2.276,6,3,13
98,24,2,12,2,4,1,1,6,4,1,100.000,6,3,13
98,24,2,13,2,4,1,1,7,5,1,100.000,6,3,13
98,24,2,14,2,4,1,1,5,1,1,100.000,6,3,13
98,24,2,1,1,3,2,2,7,5,1,0.516,6,3,13
98,24,2,2,1,3,1,1,1,2,1,0.904,6,3,13
98,24,2,3,1,3,2,2,4,2,1,0.196,6,3,13
98,24,2,4,1,3,1,1,6,5,2,1.040,6,3,13
98,24,2,5,1,3,1,1,7,1,1,100.000,6,3,13
98,24,2,6,1,3,2,2,1,3,2,100.000,6,3,13
98,24,2,7,1,3,1,1,4,3,1,0.982,6,3,13
98,24,2,22,4,2,2,2,6,7,2,100.000,6,3,13
98,24,2,23,4,2,2,2,7,1,1,1.154,6,3,13
98,24,2,24,4,2,1,1,1,2,1,3.186,6,3,13
98,24,2,25,4,2,1,1,1,6,2,1.246,6,3,13
98,24,2,26,4,2,1,1,1,5,2,0.880,6,3,13
98,24,2,27,4,2,1,1,4,6,2,0.976,6,3,13
98,24,2,28,4,2,1,1,4,7,2,1.386,6,3,13
98,24,2,15,3,1,1,1,5,1,1,100.000,6,3,13
98,24,2,16,3,1,2,2,7,1,1,0.928,6,3,13
98,24,2,17,3,1,2,2,3,4,2,1.558,6,3,13
98,24,2,18,3,1,1,1,6,1,1,100.000,6,3,13
98,24,2,19,3,1,2,2,3,7,2,100.000,6,3,13
98,24,2,20,3,1,2,2,3,6,2,100.000,6,3,13
98,24,2,21,3,1,1,1,6,5,2,1.182,6,3,13
99,23,1,1,1,2,1,1,3,1,1,100.000,4,0,13
99,23,1,2,1,2,1,1,2,6,2,1.444,4,0,13
99,23,1,3,1,2,1,1,7,2,1,100.000,4,0,13
99,23,1,4,1,2,1,1,3,5,2,1.320,4,0,13
99,23,1,5,1,2,2,2,5,2,1,1.224,4,0,13
99,23,1,6,1,2,1,1,3,2,1,100.000,4,0,13
99,23,1,7,1,2,2,2,6,5,2,100.000,4,0,13
99,23,1,8,2,1,2,2,2,6,2,100.000,4,0,13
99,23,1,9,2,1,1,1,1,6,2,0.872,4,0,13
99,23,1,10,2,1,1,1,4,2,1,100.000,4,0,13
99,23,1,11,2,1,2,2,4,3,2,100.000,4,0,13
99,23,1,12,2,1,1,1,3,2,1,100.000,4,0,13
99,23,1,13,2,1,1,1,5,6,1,100.000,4,0,13
99,23,1,14,2,1,1,1,7,2,1,100.000,4,0,13
99,23,1,15,3,4,1,1,4,6,2,1.114,4,0,13
99,23,1,16,3,4,2,2,7,6,1,1.572,4,0,13
99,23,1,17,3,4,1,1,5,6,2,0.410,4,0,13
99,23,1,18,3,4,1,1,3,7,2,0.266,4,0,13
99,23,1,19,3,4,1,1,1,5,2,0.378,4,0,13
99,23,1,20,3,4,1,1,5,7,2,0.210,4,0,13
99,23,1,21,3,4,1,1,3,6,2,0.154,4,0,13
99,23,1,22,4,3,2,2,2,4,2,100.000,4,0,13
99,23,1,23,4,3,1,1,5,1,1,100.000,4,0,13
99,23,1,24,4,3,2,2,1,4,2,100.000,4,0,13
99,23,1,25,4,3,2,2,7,6,1,0.402,4,0,13
99,23,1,26,4,3,1,1,4,5,2,0.510,4,0,13
99,23,1,27,4,3,1,1,5,6,1,100.000,4,0,13
99,23,1,28,4,3,2,2,2,6,2,100.000,4,0,13
100,20,1,1,1,2,2,2,7,3,1,1.118,2,0,15
100,20,1,2,1,2,2,2,7,6,1,1.140,2,0,15
100,20,1,3,1,2,1,1,2,1,2,3.024,2,0,15
100,20,1,4,1,2,2,2,6,3,1,3.618,2,0,15
100,20,1,5,1,2,2,2,1,7,2,100.000,2,0,15
100,20,1,6,1,2,1,1,6,4,1,100.000,2,0,15
100,20,1,7,1,2,2,2,2,4,2,100.000,2,0,15
100,20,1,8,2,1,1,1,1,4,2,1.306,2,0,15
100,20,1,9,2,1,1,1,1,3,1,100.000,2,0,15
100,20,1,10,2,1,1,1,7,4,1,100.000,2,0,15
100,20,1,11,2,1,2,2,6,3,1,1.290,2,0,15
100,20,1,12,2,1,1,1,7,5,1,100.000,2,0,15
100,20,1,13,2,1,2,2,5,4,1,1.124,2,0,15
100,20,1,14,2,1,2,2,7,3,1,1.048,2,0,15
100,20,1,15,3,3,2,2,5,2,1,0.660,2,0,15
100,20,1,16,3,3,1,1,3,7,2,0.534,2,0,15
100,20,1,17,3,3,1,1,3,2,1,0.776,2,0,15
100,20,1,18,3,3,1,1,1,7,2,0.436,2,0,15
100,20,1,19,3,3,1,1,4,7,2,0.164,2,0,15
100,20,1,20,3,3,1,1,3,4,1,0.986,2,0,15
100,20,1,21,3,3,2,2,3,5,1,0.826,2,0,15
100,20,1,22,4,4,2,2,2,7,2,100.000,2,0,15
100,20,1,23,4,4,2,2,6,1,1,1.762,2,0,15
100,20,1,24,4,4,1,1,1,2,1,100.000,2,0,15
100,20,1,25,4,4,2,2,4,2,1,1.538,2,0,15
100,20,1,26,4,4,2,2,3,5,2,100.000,2,0,15
100,20,1,27,4,4,1,1,4,1,1,100.000,2,0,15
100,20,1,28,4,4,2,2,7,4,1,1.104,2,0,15
101,18,1,1,1,2,1,1,7,4,1,100.000,1,0,12
101,18,1,2,1,2,1,1,6,1,1,100.000,1,0,12
101,18,1,3,1,2,1,1,4,1,1,100.000,1,0,12
101,18,1,4,1,2,1,1,4,5,2,1.314,1,0,12
101,18,1,5,1,2,1,1,4,3,1,3.486,1,0,12
101,18,1,6,1,2,1,1,5,7,2,1.170,1,0,12
101,18,1,7,1,2,1,1,5,1,1,100.000,1,0,12
101,18,1,8,2,1,2,2,2,5,2,100.000,1,0,12
101,18,1,9,2,1,2,2,1,7,2,100.000,1,0,12
101,18,1,10,2,1,1,1,1,5,2,0.966,1,0,12
101,18,1,11,2,1,2,2,4,6,2,100.000,1,0,12
101,18,1,12,2,1,2,2,2,1,1,1.526,1,0,12
101,18,1,13,2,1,1,1,3,5,2,0.738,1,0,12
101,18,1,14,2,1,2,2,6,7,2,100.000,1,0,12
101,18,1,15,3,4,1,1,1,3,2,0.902,1,0,12
101,18,1,16,3,4,2,2,2,6,2,100.000,1,0,12
101,18,1,17,3,4,1,2,2,3,2,-0.180,1,0,12
101,18,1,18,3,4,1,1,4,5,1,2.980,1,0,12
101,18,1,19,3,4,1,1,5,2,1,100.000,1,0,12
101,18,1,20,3,4,1,1,3,4,2,2.076,1,0,12
101,18,1,21,3,4,1,1,7,1,1,100.000,1,0,12
101,18,1,22,4,3,2,2,2,7,2,100.000,1,0,12
101,18,1,23,4,3,2,2,4,6,2,100.000,1,0,12
101,18,1,24,4,3,1,1,2,1,1,100.000,1,0,12
101,18,1,25,4,3,2,2,3,1,1,0.180,1,0,12
101,18,1,26,4,3,2,2,5,7,2,100.000,1,0,12
101,18,1,27,4,3,1,1,6,1,1,100.000,1,0,12
101,18,1,28,4,3,1,1,3,6,2,0.324,1,0,12
102,19,1,1,1,1,2,2,6,5,2,1.380,2,1,8
102,19,1,2,1,1,2,2,4,7,2,100.000,2,1,8
102,19,1,3,1,1,1,1,3,6,2,1.298,2,1,8
102,19,1,4,1,1,2,2,5,7,2,100.000,2,1,8
102,19,1,5,1,1,2,2,4,1,1,1.058,2,1,8
102,19,1,6,1,1,2,2,3,1,1,1.382,2,1,8
102,19,1,7,1,1,1,1,7,1,1,100.000,2,1,8
102,19,1,8,2,2,2,2,5,3,1,1.770,2,1,8
102,19,1,9,2,2,2,2,6,2,1,1.290,2,1,8
102,19,1,10,2,2,1,1,6,7,2,0.996,2,1,8
102,19,1,11,2,2,2,2,1,4,2,100.000,2,1,8
102,19,1,12,2,2,2,2,4,6,2,100.000,2,1,8
102,19,1,13,2,2,2,2,1,2,1,2.686,2,1,8
102,19,1,14,2,2,2,2,2,7,2,100.000,2,1,8
102,19,1,15,3,3,2,2,4,3,2,100.000,2,1,8
102,19,1,16,3,3,2,2,6,3,1,0.468,2,1,8
102,19,1,17,3,3,2,2,1,6,2,100.000,2,1,8
102,19,1,18,3,3,1,1,6,2,1,100.000,2,1,8
102,19,1,19,3,3,1,1,7,5,1,100.000,2,1,8
102,19,1,20,3,3,1,1,1,3,2,0.350,2,1,8
102,19,1,21,3,3,2,2,5,4,2,100.000,2,1,8
102,19,1,22,4,4,2,2,3,2,1,0.768,2,1,8
102,19,1,23,4,4,2,2,7,5,1,0.332,2,1,8
102,19,1,24,4,4,2,2,1,7,2,100.000,2,1,8
102,19,1,25,4,4,1,1,6,2,1,100.000,2,1,8
102,19,1,26,4,4,2,2,7,3,1,0.008,2,1,8
102,19,1,27,4,4,1,1,1,6,2,0.200,2,1,8
102,19,1,28,4,4,1,1,6,7,2,0.524,2,1,8
103,18,1,8,2,3,2,2,7,3,1,0.996,2,0,10
103,18,1,9,2,3,2,2,7,4,2,100.000,2,0,10
103,18,1,10,2,3,2,2,2,3,2,100.000,2,0,10
103,18,1,11,2,3,2,2,6,5,1,1.106,2,0,10
103,18,1,12,2,3,1,1,5,3,2,1.024,2,0,10
103,18,1,13,2,3,1,1,7,2,1,100.000,2,0,10
103,18,1,14,2,3,2,2,1,2,2,100.000,2,0,10
103,18,1,1,1,4,1,1,4,7,2,1.908,2,0,10
103,18,1,2,1,4,2,2,4,3,1,3.874,2,0,10
103,18,1,3,1,4,1,1,2,4,2,1.060,2,0,10
103,18,1,4,1,4,2,2,5,4,2,100.000,2,0,10
103,18,1,5,1,4,1,1,5,3,1,100.000,2,0,10
103,18,1,6,1,4,2,2,1,4,2,100.000,2,0,10
103,18,1,7,1,4,2,2,6,4,1,2.266,2,0,10
103,18,1,22,4,1,2,2,2,4,1,1.388,2,0,10
103,18,1,23,4,1,1,1,3,4,2,1.042,2,0,10
103,18,1,24,4,1,2,2,2,7,1,1.528,2,0,10
103,18,1,25,4,1,2,2,5,1,1,1.188,2,0,10
103,18,1,26,4,1,1,1,4,5,2,0.982,2,0,10
103,18,1,27,4,1,2,2,5,3,1,0.806,2,0,10
103,18,1,28,4,1,1,1,5,2,1,100.000,2,0,10
103,18,1,15,3,2,2,2,5,4,1,1.396,2,0,10
103,18,1,16,3,2,1,1,2,5,2,0.866,2,0,10
103,18,1,17,3,2,2,2,1,3,2,100.000,2,0,10
103,18,1,18,3,2,1,1,7,1,1,3.154,2,0,10
103,18,1,19,3,2,1,1,3,7,2,1.246,2,0,10
103,18,1,20,3,2,2,2,4,7,2,100.000,2,0,10
103,18,1,21,3,2,2,2,1,6,2,100.000,2,0,10
104,19,1,1,1,3,1,1,2,5,2,0.874,2,0,11
104,19,1,2,1,3,1,1,6,4,1,100.000,2,0,11
104,19,1,3,1,3,1,1,6,7,2,0.418,2,0,11
104,19,1,4,1,3,1,1,4,2,1,100.000,2,0,11
104,19,1,5,1,3,2,2,7,1,1,0.198,2,0,11
104,19,1,6,1,3,1,1,4,1,2,0.888,2,0,11
104,19,1,7,1,3,2,2,1,5,1,1.086,2,0,11
104,19,1,8,2,4,2,2,2,1,2,100.000,2,0,11
104,19,1,9,2,4,2,2,6,3,1,3.148,2,0,11
104,19,1,10,2,4,2,2,6,5,1,3.472,2,0,11
104,19,1,11,2,4,2,2,3,1,2,100.000,2,0,11
104,19,1,12,2,4,2,2,2,5,2,100.000,2,0,11
104,19,1,13,2,4,1,1,7,2,1,100.000,2,0,11
104,19,1,14,2,4,2,2,5,1,1,3.942,2,0,11
104,19,1,15,3,2,2,2,2,3,1,3.744,2,0,11
104,19,1,16,3,2,2,2,3,4,1,3.496,2,0,11
104,19,1,17,3,2,1,1,3,6,2,0.934,2,0,11
104,19,1,18,3,2,2,2,7,5,1,0.856,2,0,11
104,19,1,19,3,2,1,1,4,2,2,3.206,2,0,11
104,19,1,20,3,2,2,2,1,5,2,100.000,2,0,11
104,19,1,21,3,2,1,1,5,6,1,100.000,2,0,11
104,19,1,22,4,1,1,1,3,7,2,0.874,2,0,11
104,19,1,23,4,1,1,1,6,4,1,100.000,2,0,11
104,19,1,24,4,1,2,2,2,3,1,1.562,2,0,11
104,19,1,25,4,1,1,1,6,2,1,100.000,2,0,11
104,19,1,26,4,1,2,2,6,1,1,0.996,2,0,11
104,19,1,27,4,1,1,1,7,6,1,100.000,2,0,11
104,19,1,28,4,1,1,1,1,2,1,100.000,2,0,11
105,21,1,1,1,1,1,1,4,3,1,100.000,3,0,4
105,21,1,2,1,1,2,2,1,3,2,100.000,3,0,4
105,21,1,3,1,1,2,2,7,2,1,0.968,3,0,4
105,21,1,4,1,1,2,2,1,6,2,100.000,3,0,4
105,21,1,5,1,1,2,2,1,5,2,100.000,3,0,4
105,21,1,6,1,1,2,2,3,5,2,100.000,3,0,4
105,21,1,7,1,1,2,2,7,4,1,0.868,3,0,4
105,21,1,8,2,2,2,2,2,6,2,100.000,3,0,4
105,21,1,9,2,2,1,1,7,6,1,100.000,3,0,4
105,21,1,10,2,2,2,2,2,1,2,100.000,3,0,4
105,21,1,11,2,2,2,2,4,5,2,100.000,3,0,4
105,21,1,12,2,2,2,2,5,1,1,0.976,3,0,4
105,21,1,13,2,2,1,1,1,7,2,0.794,3,0,4
105,21,1,14,2,2,2,2,7,2,1,0.968,3,0,4
105,21,1,15,3,4,2,2,7,1,1,0.802,3,0,4
105,21,1,16,3,4,2,2,1,3,2,100.000,3,0,4
105,21,1,17,3,4,1,1,7,4,1,100.000,3,0,4
105,21,1,18,3,4,2,2,4,1,1,2.088,3,0,4
105,21,1,19,3,4,2,2,2,3,2,100.000,3,0,4
105,21,1,20,3,4,1,1,4,2,1,100.000,3,0,4
105,21,1,21,3,4,2,2,3,7,2,100.000,3,0,4
105,21,1,22,4,3,2,2,5,6,2,100.000,3,0,4
105,21,1,23,4,3,1,1,5,7,2,0.266,3,0,4
105,21,1,24,4,3,1,1,4,6,2,0.374,3,0,4
105,21,1,25,4,3,1,1,2,6,2,0.492,3,0,4
105,21,1,26,4,3,2,2,6,1,1,0.186,3,0,4
105,21,1,27,4,3,2,2,3,6,2,100.000,3,0,4
105,21,1,28,4,3,2,2,3,4,2,100.000,3,0,4
106,21,1,8,2,4,1,1,6,1,2,3.472,2,0,4
106,21,1,9,2,4,2,2,1,2,2,100.000,2,0,4
106,21,1,10,2,4,1,1,7,6,1,-7.174,2,0,4
106,21,1,11,2,4,2,2,4,6,1,3.540,2,0,4
106,21,1,12,2,4,2,2,3,4,2,100.000,2,0,4
106,21,1,13,2,4,2,2,5,2,1,3.786,2,0,4
106,21,1,14,2,4,1,1,2,6,2,3.696,2,0,4
106,21,1,1,1,3,1,1,3,5,2,1.020,2,0,4
106,21,1,2,1,3,2,2,4,5,1,1.116,2,0,4
106,21,1,3,1,3,1,1,2,7,2,0.698,2,0,4
106,21,1,4,1,3,1,1,7,6,1,100.000,2,0,4
106,21,1,5,1,3,1,1,3,1,1,100.000,2,0,4
106,21,1,6,1,3,1,1,2,4,2,0.384,2,0,4
106,21,1,7,1,3,2,2,5,1,1,0.346,2,0,4
106,21,1,22,4,2,1,1,6,3,1,2.156,2,0,4
106,21,1,23,4,2,2,2,5,7,2,100.000,2,0,4
106,21,1,24,4,2,2,2,6,1,1,1.482,2,0,4
106,21,1,25,4,2,1,1,6,5,1,100.000,2,0,4
106,21,1,26,4,2,2,2,7,4,1,1.006,2,0,4
106,21,1,27,4,2,1,1,5,2,1,100.000,2,0,4
106,21,1,28,4,2,2,2,3,2,1,1.966,2,0,4
106,21,1,15,3,1,1,1,2,6,2,0.908,2,0,4
106,21,1,16,3,1,2,2,1,4,2,100.000,2,0,4
106,21,1,17,3,1,2,2,3,2,1,0.850,2,0,4
106,21,1,18,3,1,1,1,5,4,1,100.000,2,0,4
106,21,1,19,3,1,1,1,2,5,2,0.918,2,0,4
106,21,1,20,3,1,1,1,4,6,2,0.620,2,0,4
106,21,1,21,3,1,2,2,4,2,1,0.810,2,0,4
